time [s],phi [rad],torque [Nm],torque_comp [Nm],emg_quad [mV],emg_hams [mV],phase
15.885,15.885,1.7936968803405762,0.19253314086029175,0.2172926523814708,0.23667484569796077,f
15.886,15.886,2.333832263946533,0.1323159497637826,0.22026968395485094,0.24390012206031572,f
15.887,15.887,2.1187522411346436,0.28445860274364854,0.22686942851627206,0.24491661402652962,f
15.888,15.888,1.6828800439834595,0.2510986615033069,0.22717312499220638,0.2571095008097836,f
15.889,15.889,1.1727676391601562,0.2628409521048105,0.22648376618479404,0.25607358040804007,f
15.89,15.89,1.3991504907608032,0.36846994255802107,0.22698858528121194,0.2574889578763444,f
15.891,15.891,1.6803041696548462,0.18354753456721964,0.22247974579533097,0.25764388580265024,f
15.892,15.892,2.347550630569458,0.3787615700431462,0.22222335190261497,0.2552696238898408,f
15.893,15.893,2.9227964878082275,0.5208437080751611,0.22820759996342488,0.2612463317553251,f
15.894,15.894,3.5346219539642334,0.6410851227254949,0.2449702301935104,0.27746380370356427,f
15.895,15.895,2.894294261932373,0.4100676606507758,0.24516252405295175,0.2748087835020104,f
15.896,15.896,2.8976330757141113,0.49745360019706514,0.2431448426738455,0.2713311602709048,f
15.897,15.897,3.140315532684326,0.6516853748531041,0.23392249637828025,0.2604205963799193,f
15.898,15.898,3.1066524982452393,0.7032943125452865,0.2305918801704686,0.2585265643736425,f
15.899,15.899,2.926222801208496,0.5616897834127602,0.22801433131087834,0.26060452154681113,f
15.9,15.9,2.6895177364349365,0.42716513772960596,0.23257483780006857,0.26064423321321145,f
15.901,15.901,3.8701717853546143,0.6759928645442163,0.23547836231112312,0.2618894296734871,f
15.902,15.902,4.829171657562256,0.5630445742970684,0.23999393442465158,0.2597154633833508,f
15.903,15.903,5.180734634399414,0.18195386481222361,0.23180501476708226,0.2568444546019808,f
15.904,15.904,5.348594665527344,0.4515623397219211,0.21399618218592015,0.24108155596875985,f
15.905,15.905,4.374475479125977,0.4013936496859817,0.2112199066836973,0.23330207754010684,f
15.906,15.906,4.596526145935059,0.46171173673456245,0.2184218455018788,0.24775766036356123,f
15.907,15.907,4.688982963562012,0.3297390355687105,0.22112455272143597,0.25064329858315776,f
15.908,15.908,4.947611331939697,0.2884492849153288,0.22604660969796042,0.2628779126865228,f
15.909,15.909,4.579714298248291,0.06782619285361037,0.22466247808609546,0.26141915699036,f
15.91,15.91,4.303871154785156,0.35889162715119083,0.2260703660917906,0.25809112857440736,f
15.911,15.911,3.603834629058838,0.2720932030382679,0.2251424271488434,0.26034799204514475,f
15.912,15.912,4.008358955383301,0.41865898135802926,0.22311940108839004,0.25043855075626664,f
15.913,15.913,3.67611026763916,0.30277933054008827,0.2296789729538646,0.2605241016276456,f
15.914,15.914,3.546649217605591,0.2993149358145839,0.24550499618064747,0.2702373229277668,f
15.915,15.915,3.0302677154541016,0.2206877927399532,0.24516016054293044,0.27695148726296864,f
15.916,15.916,2.7533910274505615,0.07948696577004123,0.2366045281541187,0.2734443356344517,f
15.917,15.917,3.082989454269409,0.35978506320551207,0.22878354969375406,0.26731970759381835,f
15.918,15.918,4.1492486000061035,0.43906372275747163,0.2279919618288703,0.2681909790229651,f
15.919,15.919,4.828485488891602,0.5153963408002661,0.22610762892873465,0.26229501167892805,f
15.92,15.92,5.047149658203125,0.2890529598838626,0.2337185732249651,0.2623420310058806,f
15.921,15.921,5.634226322174072,0.4996605835419745,0.23370024209570173,0.26037741412502324,f
15.922,15.922,5.613195896148682,0.30721225948291725,0.23769001563275952,0.26067028605007797,f
15.923,15.923,5.2792768478393555,0.12656351385275175,0.2273360142738582,0.2571582713686349,f
15.924,15.924,5.092212677001953,0.4031294354738262,0.21433154557282488,0.24551731483594022,f
15.925,15.925,4.647252559661865,0.3103607601658121,0.20858557456089472,0.2406713686226245,f
15.926,15.926,4.55145788192749,0.48798834931257834,0.21833097853503342,0.24751869779884506,f
15.927,15.927,4.363852024078369,0.3216096493828181,0.2196431170107976,0.25081129835712895,f
15.928,15.928,3.6783957481384277,0.12728392066906996,0.22612250060026426,0.2600273572522815,f
15.929,15.929,3.1956307888031006,0.39282613153063145,0.22484373670588256,0.2597229422775772,f
15.93,15.93,2.8050947189331055,0.3941902865441939,0.22666667255749276,0.26051842417106486,f
15.931,15.931,2.045706033706665,0.14859265291983295,0.22198388930441634,0.26164482482032425,f
15.932,15.932,2.298358678817749,0.00837187953289564,0.22074028179903438,0.257218821057401,f
15.933,15.933,2.4589738845825195,0.3059151045398072,0.22201281120596583,0.26041986028015396,f
15.934,15.934,2.583183765411377,0.21021858156138765,0.2360858531053006,0.28184827037910426,f
15.935,15.935,2.062340259552002,-0.0896647949794096,0.2378553599493522,0.28025629560022924,f
15.936,15.936,3.290696859359741,-0.08058971306959226,0.2342920532184311,0.2824695704180758,f
15.937,15.937,3.468662738800049,-0.3191044507967497,0.22707893816063443,0.27230636693846766,f
15.938,15.938,4.6411237716674805,-0.1584097557861241,0.22653612119405156,0.26553984935196573,f
15.939,15.939,4.432247161865234,-0.09395321757416093,0.22805895935146078,0.2683799941803485,f
15.94,15.94,3.9474759101867676,0.13070182946092235,0.22948771328028644,0.26365637499589833,f
15.941,15.941,4.070030212402344,0.38759378821027973,0.23012465371159394,0.2638951508813753,f
15.942,15.942,3.106119394302368,-0.21724091820819916,0.23022135544756214,0.26385093602886767,f
15.943,15.943,3.6877281665802,-0.21500519893786438,0.22106204035434568,0.2612925324174118,f
15.944,15.944,4.159430503845215,0.2504972448449674,0.20740943168317177,0.2496087555513128,f
15.945,15.945,3.8759806156158447,0.010679736956603722,0.20334778228457429,0.2419063397068024,f
15.946,15.946,2.8555538654327393,-0.37403987368303326,0.21091317375919835,0.2523723296382021,f
15.947,15.947,3.179366111755371,-0.03051327557237909,0.21802912419340398,0.2521159101375529,f
15.948,15.948,1.0905824899673462,-0.6538696532733901,0.22648262329766428,0.2636638276195388,f
15.949,15.949,1.1745200157165527,-0.6123528524231326,0.22682750228066978,0.26345322398793175,f
15.95,15.95,0.5953892469406128,-0.6499894005208551,0.22688305181017226,0.2611477621544139,f
15.951,15.951,0.9926299452781677,-0.5690035756031149,0.218814376843355,0.26203445380069457,f
15.952,15.952,0.5783318281173706,-0.26264346924333776,0.21663040904614178,0.25331699103263994,f
15.953,15.953,2.1159322261810303,-0.058684739369508486,0.22387112071638482,0.2627463949327085,f
15.954,15.954,3.1746015548706055,0.031129235001061684,0.23834172898184702,0.2772091273466607,f
15.955,15.955,3.662937879562378,-0.18638451695719616,0.2398549544765193,0.2799759107999375,f
15.956,15.956,2.383664131164551,-0.33433845983820926,0.23547132481081898,0.27723168669216974,f
15.957,15.957,2.5216479301452637,-0.19895619520960428,0.22797828957296115,0.27383354765284224,f
15.958,15.958,3.2292373180389404,0.12533149793448395,0.22499485146353543,0.26376240780336374,f
15.959,15.959,3.7905185222625732,0.057859864427799605,0.2239574794969274,0.2653261813311357,f
15.96,15.96,3.9094419479370117,0.1591659468607116,0.22496592278076105,0.2658461575710523,f
15.961,15.961,3.3287622928619385,0.24058663073358194,0.22748387288768554,0.2721374875355776,f
15.962,15.962,3.263479709625244,0.5450964020029753,0.23126106862310286,0.27114712856106776,f
15.963,15.963,2.939847946166992,0.482871158918543,0.22368051726055987,0.2661044593990006,f
15.964,15.964,3.812782049179077,0.4743369306610316,0.20670588002042642,0.2524602010568028,f
15.965,15.965,3.7463366985321045,0.6496673564743787,0.2057320877858728,0.25207105121339085,f
15.966,15.966,2.5202198028564453,0.8756659414300216,0.21515036611756247,0.2512054337104034,f
15.967,15.967,1.9203956127166748,0.7816525014464932,0.22121467113463308,0.2581715516010616,f
15.968,15.968,1.835719347000122,0.8083189142216314,0.22326868818894896,0.2598070421955306,f
15.969,15.969,1.8234668970108032,0.28900255228359517,0.22246453948978476,0.26387406808007674,f
15.97,15.97,3.432107448577881,0.9800138872180678,0.21844350906613186,0.26522333806382503,f
15.971,15.971,2.2416203022003174,0.7597810598217666,0.2133041795309625,0.2618639535240686,f
15.972,15.972,3.408156394958496,0.7951657881117348,0.21134430555357844,0.26691194227403015,f
15.973,15.973,3.064779281616211,0.8398148369005876,0.21690931588034804,0.2666671753525292,f
15.974,15.974,3.1447601318359375,0.36271138889669985,0.241069970681715,0.282569587787602,f
15.975,15.975,2.9111478328704834,0.7342936296419166,0.2431808725625524,0.2813322142296362,f
15.976,15.976,2.511948823928833,0.5391426841882496,0.2362156227957039,0.2752057946349032,f
15.977,15.977,2.996434211730957,0.7300476108234918,0.22896432206997708,0.2744950352438733,f
15.978,15.978,3.056859016418457,0.5173284397163321,0.22342692468965464,0.2659218544911043,f
15.979,15.979,3.872098207473755,0.7031620214469627,0.2221241758609012,0.2669012689541369,f
15.98,15.98,3.637749433517456,1.3842013914409834,0.223292160416824,0.26706387943974175,f
15.981,15.981,2.722656488418579,0.7141516688754563,0.22962015580365272,0.2687347319023145,f
15.982,15.982,2.028240919113159,0.5949987171202348,0.23206720327896782,0.27103125004175715,f
15.983,15.983,2.0883612632751465,0.26258907824075517,0.23066187637966984,0.2673200208392698,f
15.984,15.984,2.4053094387054443,0.5652414938335295,0.21091530026376404,0.25068247850738,f
15.985,15.985,1.968002438545227,0.4805623547051377,0.20974556018707863,0.2571867800135085,f
15.986,15.986,1.3093104362487793,0.8045890223765827,0.21778110788548266,0.2516135720902361,f
15.987,15.987,1.3693090677261353,0.6493582872829557,0.22101824758568286,0.2573597447441028,f
15.988,15.988,0.8022837042808533,0.5788239335881006,0.22223598704906866,0.26458391467413617,f
15.989,15.989,0.5297420620918274,0.44547530040887595,0.22237580985104866,0.2622655785760137,f
15.99,15.99,-0.037545956671237946,0.3900192393760801,0.22005479511785445,0.2670075293307588,f
15.991,15.991,-0.3833058774471283,0.3403540964241522,0.22035102990692101,0.2668972943430466,f
15.992,15.992,-0.6004324555397034,0.08985838609329717,0.2153720063928787,0.26769407326613875,f
15.993,15.993,-1.277883768081665,0.02886139244673306,0.22287388149677323,0.2690273751334212,f
15.994,15.994,-0.9799627661705017,-0.13115353304650595,0.24083351949514323,0.28198917384316097,f
15.995,15.995,-0.5721014142036438,0.05801603660418582,0.2404383932320884,0.286039740118053,f
15.996,15.996,0.370462566614151,0.24768303746442993,0.23100784103944536,0.2758744953030069,f
15.997,15.997,-0.6944249272346497,-0.031915605840558595,0.2259965841738833,0.2731326877934181,f
15.998,15.998,0.100177101790905,-0.06567769555665058,0.22172661759613949,0.2683816628043593,f
15.999,15.999,0.10273989289999008,0.32943098000431165,0.22647335232126792,0.2662974227437603,f
16.0,16.0,-0.13403958082199097,0.13635325470111803,0.22846037557843465,0.27215577076328357,f
16.001,16.001,-0.09444757550954819,0.19713498164938437,0.2312374408636379,0.2687620114093304,f
16.002,16.002,-1.7298825979232788,-0.04437627018539947,0.23386625710066747,0.2737895844500415,f
16.003,16.003,-0.4936394989490509,-0.05626568734564935,0.22757137394615573,0.26289328089116876,f
16.004,16.004,-0.8974372148513794,0.1468103446587308,0.2082416493746972,0.24236115184223692,f
16.005,16.005,0.3745611011981964,0.19090971723053035,0.20990265997063612,0.2466131572684895,f
16.006,16.006,0.7631784677505493,0.08161462468313241,0.21154505898537307,0.2504266922227345,f
16.007,16.007,0.5999999642372131,-0.09168725569306119,0.21897214641132712,0.2547288248906219,f
16.008,16.008,0.30797338485717773,-0.18685291646777397,0.2225516943186793,0.262334236421055,f
16.009,16.009,-1.0347257852554321,-0.5090320962821411,0.22362148980361263,0.2609998043856388,f
16.01,16.01,-0.131927028298378,-0.18242989281168973,0.22101036561009718,0.26552420870674026,f
16.011,16.011,0.3850777745246887,0.06684053071994274,0.2170233832816975,0.26414289648843997,f
16.012,16.012,0.3130328059196472,-0.02167645409294727,0.21354210130841414,0.2645987054417699,f
16.013,16.013,0.20450402796268463,-0.11251424927312345,0.22058956539710928,0.2667169219475092,f
16.014,16.014,-0.8255043029785156,-0.20846701081719002,0.23806907677742392,0.27908859383972023,f
16.015,16.015,-0.16199685633182526,-0.28608508157327034,0.23943512468790637,0.2826282922155895,f
16.016,16.016,0.04122195392847061,0.1812882114370179,0.2318291038942976,0.27402880995485585,f
16.017,16.017,-0.5652625560760498,-0.357632077729865,0.22681187669442185,0.27428274206575237,f
16.018,16.018,-1.1350064277648926,-0.38691819739159267,0.2257778961845498,0.2688066245021557,f
16.019,16.019,-1.5021498203277588,-0.35275703447224144,0.23015704954919067,0.2633787562660614,f
16.02,16.02,-1.1148573160171509,-0.16590608727963907,0.22989512006055085,0.267680306544078,f
16.021,16.021,-1.372696876525879,-0.20878847755284638,0.2361126157574757,0.26350924267406556,f
16.022,16.022,0.11923489719629288,0.08462777189183332,0.23368478929177652,0.267397415977134,f
16.023,16.023,-0.2853451371192932,-0.12157675124121722,0.23032274374785094,0.26318729005795527,f
16.024,16.024,0.21224337816238403,0.15045093575011734,0.20677548497820847,0.24905323741984717,f
16.025,16.025,-0.2296096682548523,0.12392668813071711,0.20781329526828834,0.25169079441251346,f
16.026,16.026,-0.48698440194129944,0.002484119456514575,0.21637574126418674,0.2507453744673649,f
16.027,16.027,-0.08168017864227295,0.17794154402634443,0.22211738513292567,0.25883466118413523,f
16.028,16.028,-0.5049106478691101,-0.03618592567176388,0.22214692389313487,0.26569598939586814,f
16.029,16.029,-0.5969226360321045,-0.22291009260248804,0.22626566508330934,0.262898815490456,f
16.03,16.03,-0.4683249890804291,-0.09033752118091239,0.22230343026778682,0.26340256165806003,f
16.031,16.031,-0.32153376936912537,-0.024423351577810844,0.2206848888288102,0.2610900105045573,f
16.032,16.032,-0.321541965007782,-0.10227502133735998,0.21212022236418066,0.26086288052048556,f
16.033,16.033,-0.3951076865196228,0.047582171329765215,0.22235763281654378,0.26363371920579315,f
16.034,16.034,-0.7452404499053955,0.0947218877432877,0.23579465233370653,0.28174031787769616,f
16.035,16.035,-0.9484102725982666,-0.03324367114984196,0.24121142526812328,0.2830110551920117,f
16.036,16.036,-0.8937119245529175,-0.11990995408441249,0.23138615376137758,0.2795617204515287,f
16.037,16.037,-0.9489769339561462,-0.21806462693496265,0.230942756214851,0.2740641174916736,f
16.038,16.038,-1.5020382404327393,-0.35555615847364724,0.22828719518413068,0.26926809083624276,f
16.039,16.039,-1.2999111413955688,-0.3048107974702516,0.22668052576691375,0.2632261217559181,f
16.04,16.04,-1.0249149799346924,-0.1063276303630278,0.2241938723606316,0.25881066310177003,f
16.041,16.041,-0.7679488658905029,-0.2586629188506312,0.23145014083784998,0.2669626488949082,f
16.042,16.042,-0.49277463555336,-0.18540770370036155,0.2299322571468252,0.2662395031705551,f
16.043,16.043,-0.36421579122543335,0.011579666212880008,0.227733955076489,0.2639877680917941,f
16.044,16.044,-0.40187230706214905,0.161811712264413,0.2123684305466803,0.2423706901678038,f
16.045,16.045,-0.8632263541221619,-0.04535555764117015,0.21483773163363773,0.24889194785640426,f
16.046,16.046,-0.42266279458999634,-0.013109931311828488,0.2175316037458307,0.2509458909680198,f
16.047,16.047,0.03656444698572159,-0.003144687471358856,0.22648232304571064,0.2568746374437355,f
16.048,16.048,0.09109079837799072,-0.12213568968507292,0.2248675614619709,0.2642247179459402,f
16.049,16.049,-0.0021672844886779785,-0.07820407544407143,0.22444165392771112,0.26474548215355526,f
16.05,16.05,-0.22449994087219238,-0.2627578933211456,0.2197218101646153,0.2610180440814403,f
16.051,16.051,-0.31813064217567444,-0.1716774049831901,0.21667508718184114,0.2575326563218156,f
16.052,16.052,-0.3929349482059479,-0.059461217893637834,0.21137386895813,0.2579890111779374,f
16.053,16.053,-0.5044693946838379,-0.015929671930225583,0.22178989131584614,0.2629857274822404,f
16.054,16.054,-0.6890879273414612,-0.04763045156258781,0.2413891109907192,0.28421794352831276,f
16.055,16.055,-0.9116062521934509,-0.33844902524204606,0.24370916890931274,0.27725939884891665,f
16.056,16.056,-0.4532851278781891,-0.18175318872739737,0.235971009842262,0.27226914643594213,f
16.057,16.057,0.4100923538208008,-0.06117050875255624,0.22669737856037558,0.2710340609023173,f
16.058,16.058,1.6062108278274536,0.1724519694240248,0.22354041261782415,0.25915947809005774,f
16.059,16.059,1.6976418495178223,-0.05844643608954254,0.22451335659813967,0.2631851348706038,f
16.06,16.06,1.7517961263656616,-0.03439881742550732,0.22501146883372963,0.26387453562874397,f
16.061,16.061,1.546798825263977,-0.1820419770123778,0.22957666092279805,0.2646848982588916,f
